id,name,type,summary,difficulty,stars,starVotes,location,url,imgSqSmall,imgSmall,imgSmallMed,imgMedium,length,ascent,descent,high,low,longitude,latitude,conditionStatus,conditionDetails,conditionDate
7055125,Green Trail,Trail,"Easy introduction to downhill riding, literally two mins up, 30 seconds down.",green,5,1,"Santa Clarita, California",https://www.mtbproject.com/trail/7055125/green-trail,https://cdn2.apstatic.com/photos/mtb/7037342_sqsmall_1601230391.jpg,https://cdn2.apstatic.com/photos/mtb/7037342_small_1601230391.jpg,https://cdn2.apstatic.com/photos/mtb/7037342_smallMed_1601230391.jpg,https://cdn2.apstatic.com/photos/mtb/7037342_medium_1601230391.jpg,0.1,15,-13,1438,1423,-118.4967,34.4106,Unknown,null,1970-01-01 00:00:00
7055028,Valley Connector,Connector,,blue,5,1,"Big Bear City, California",https://www.mtbproject.com/trail/7055028/valley-connector,,,,,0.1,0,-46,6824,6778,-116.8293,34.2591,Unknown,null,1970-01-01 00:00:00
7055027,Shore Connector,Connector,,blue,5,1,"Big Bear City, California",https://www.mtbproject.com/trail/7055027/shore-connector,,,,,0,6,0,6778,6772,-116.8313,34.2609,Unknown,null,1970-01-01 00:00:00
7055024,Quick Connector,Connector,,blue,5,1,"Big Bear City, California",https://www.mtbproject.com/trail/7055024/quick-connector,,,,,0,16,0,6789,6772,-116.8295,34.2609,Unknown,null,1970-01-01 00:00:00
7055023,Phil's Connector,Connector,,blue,5,1,"Big Bear City, California",https://www.mtbproject.com/trail/7055023/phils-connector,,,,,0.1,23,0,6815,6792,-116.8288,34.26,Unknown,null,1970-01-01 00:00:00
7055022,Maple Connector,Connector,,blue,5,1,"Big Bear City, California",https://www.mtbproject.com/trail/7055022/maple-connector,,,,,0.1,46,0,6802,6756,-116.8273,34.261,Unknown,null,1970-01-01 00:00:00
7055021,Boulevard Connector,Connector,,blue,5,1,"Big Bear City, California",https://www.mtbproject.com/trail/7055021/boulevard-connector,,,,,0.2,1,-19,6765,6747,-116.8299,34.2606,Unknown,null,1970-01-01 00:00:00
7055020,School Loop Trail,Trail,"Nice loop for running, hiking, mountain biking and more. Playful build.",blue,5,1,"Big Bear City, California",https://www.mtbproject.com/trail/7055020/school-loop-trail,,,,,3.3,279,-284,6953,6769,-116.8309,34.2606,All Clear,Dry,2020-10-13 09:08:16
7054367,Sunset Ridge Truck Trail,Trail,Sunset Ridge Truck Trail offers stunning views of the Inland Empire along with a very long descent.,blueBlack,5,1,"Mount Baldy, California",https://www.mtbproject.com/trail/7054367/sunset-ridge-truck-trail,https://cdn2.apstatic.com/photos/mtb/7036679_sqsmall_1597860024.jpg,https://cdn2.apstatic.com/photos/mtb/7036679_small_1597860024.jpg,https://cdn2.apstatic.com/photos/mtb/7036679_smallMed_1597860024.jpg,https://cdn2.apstatic.com/photos/mtb/7036679_medium_1597860024.jpg,15.7,1532,-4463,5566,1594,-117.6706,34.2281,Unknown,null,1970-01-01 00:00:00
7054361,Gage Canal,Trail,A nice ride along the Historic Gage Canal.,green,5,1,"Riverside, California",https://www.mtbproject.com/trail/7054361/gage-canal,https://cdn2.apstatic.com/photos/mtb/7036803_sqsmall_1598509983.jpg,https://cdn2.apstatic.com/photos/mtb/7036803_small_1598509983.jpg,https://cdn2.apstatic.com/photos/mtb/7036803_smallMed_1598509983.jpg,https://cdn2.apstatic.com/photos/mtb/7036803_medium_1598509983.jpg,5.5,43,-72,1019,981,-117.3673,33.9449,Unknown,null,1970-01-01 00:00:00
7026593,Westridge,Trail,A fun downhill at Snow Summit Bike Park with lots of jumps and features!,black,4.6,9,"Big Bear Lake, California",https://www.mtbproject.com/trail/7026593/westridge,,,,,1.6,9,-620,7672,7060,-116.895,34.2271,All Clear,Dry,2020-10-13 09:08:16
7008916,Deer Creek Trail,Trail,The main and most popular tunnel trail.,greenBlue,4.7,6,"Carmel Valley, California",https://www.mtbproject.com/trail/7008916/deer-creek-trail,https://cdn2.apstatic.com/photos/mtb/7013895_sqsmall_1554846470.jpg,https://cdn2.apstatic.com/photos/mtb/7013895_small_1554846470.jpg,https://cdn2.apstatic.com/photos/mtb/7013895_smallMed_1554846470.jpg,https://cdn2.apstatic.com/photos/mtb/7013895_medium_1554846470.jpg,1.1,112,-12,341,242,-117.1693,32.9551,All Clear,,2020-10-18 15:41:27
1015125,Big Rock Trail,Trail,A super fun trail with small-ish rock drops and good flow most of the way down.,black,4.8,4,"La Mesa, California",https://www.mtbproject.com/trail/1015125/big-rock-trail,https://cdn2.apstatic.com/photos/mtb/1014917_sqsmall_1554224373.jpg,https://cdn2.apstatic.com/photos/mtb/1014917_small_1554224373.jpg,https://cdn2.apstatic.com/photos/mtb/1014917_smallMed_1554224373.jpg,https://cdn2.apstatic.com/photos/mtb/1014917_medium_1554224373.jpg,1.5,0,-744,1118,375,-117.0215,32.816,All Clear,"Dry, Mostly Dry: Hot! Summer day at 2pm I almost died. Saw a rattle snake fat AF",2020-07-18 22:59:10
5795223,Torrey Pines Loop Trail,Trail,"A quick loop boasting switchbacks, bridge crossings and small features.",blueBlack,4.4,9,"Del Mar, California",https://www.mtbproject.com/trail/5795223/torrey-pines-loop-trail,https://cdn2.apstatic.com/photos/mtb/7026480_sqsmall_1555004625.jpg,https://cdn2.apstatic.com/photos/mtb/7026480_small_1555004625.jpg,https://cdn2.apstatic.com/photos/mtb/7026480_smallMed_1555004625.jpg,https://cdn2.apstatic.com/photos/mtb/7026480_medium_1555004625.jpg,1.6,270,-265,342,80,-117.2258,32.9681,Minor Issues,Mostly Dry,2020-09-28 15:23:26
316289,Grout Bay Trail,Trail,Delightful!,blue,4.8,4,"Big Bear Lake, California",https://www.mtbproject.com/trail/316289/grout-bay-trail,https://cdn2.apstatic.com/photos/mtb/7008974_sqsmall_1554829849.jpg,https://cdn2.apstatic.com/photos/mtb/7008974_small_1554829849.jpg,https://cdn2.apstatic.com/photos/mtb/7008974_smallMed_1554829849.jpg,https://cdn2.apstatic.com/photos/mtb/7008974_medium_1554829849.jpg,1,3,-363,7147,6787,-116.9571,34.2653,All Clear,Dry,2020-09-13 10:42:56
7013661,North Pinos View,Trail,A flat singletrack trail that heads out from the Mt. Pinos campground to a scenic overlook.,green,4.8,4,"Pine Mountain Club, California",https://www.mtbproject.com/trail/7013661/north-pinos-view,,,,,1.1,34,-11,7882,7852,-119.1105,34.8103,All Clear,Dry: The forest was re-opened on October 9th.  ,2020-10-17 12:18:30
7009678,Old Mt. Lukens Trail,Trail,Simply some of the most challenging and fun singletrack downhill in Los Angeles County!,black,4.6,7,"La Crescenta-Montrose, California",https://www.mtbproject.com/trail/7009678/old-mt-lukens-trail,https://cdn2.apstatic.com/photos/mtb/7006168_sqsmall_1554824713.jpg,https://cdn2.apstatic.com/photos/mtb/7006168_small_1554824713.jpg,https://cdn2.apstatic.com/photos/mtb/7006168_smallMed_1554824713.jpg,https://cdn2.apstatic.com/photos/mtb/7006168_medium_1554824713.jpg,1.1,0,-748,4058,3311,-118.2485,34.2682,All Clear,Dry - All clear from the top.  Someone came in recently and cleared out all the brush. Trail is in really good shape.,2020-07-27 16:17:01
5296023,Hahns Buena Vista Trail,Trail,A bomber trail down a steep ridge full of cliff-hanging switchbacks and teddy bear cactus.,black,4.5,8,"Cathedral City, California",https://www.mtbproject.com/trail/5296023/hahns-buena-vista-trail,https://cdn2.apstatic.com/photos/mtb/7012869_sqsmall_1554844993.jpg,https://cdn2.apstatic.com/photos/mtb/7012869_small_1554844993.jpg,https://cdn2.apstatic.com/photos/mtb/7012869_smallMed_1554844993.jpg,https://cdn2.apstatic.com/photos/mtb/7012869_medium_1554844993.jpg,3.2,249,-1283,2651,1390,-116.4748,33.7235,Unknown,null,1970-01-01 00:00:00
7026595,Party Wave,Trail,A fun downhill at Snow Summit Bike Park with some jumps and other features!,black,4.5,8,"Big Bear Lake, California",https://www.mtbproject.com/trail/7026595/party-wave,https://img.youtube.com/vi/yZvcx6jT5VE/hqdefault.jpg,https://img.youtube.com/vi/yZvcx6jT5VE/hqdefault.jpg,https://img.youtube.com/vi/yZvcx6jT5VE/hqdefault.jpg,https://img.youtube.com/vi/yZvcx6jT5VE/hqdefault.jpg,1.2,2,-515,8063,7549,-116.8939,34.2225,All Clear,Dry,2020-10-13 09:08:16
6480071,Los Robles Trail West (Space Mountain),Trail,A major trail offering fun riding while connecting several different open space areas together.,blueBlack,4,19,"Thousand Oaks, California",https://www.mtbproject.com/trail/6480071/los-robles-trail-west-space-mountain,https://cdn2.apstatic.com/photos/mtb/7025424_sqsmall_1555002877.jpg,https://cdn2.apstatic.com/photos/mtb/7025424_small_1555002877.jpg,https://cdn2.apstatic.com/photos/mtb/7025424_smallMed_1555002877.jpg,https://cdn2.apstatic.com/photos/mtb/7025424_medium_1555002877.jpg,5.6,1146,-1008,1533,856,-118.889,34.1703,All Clear,Dry - Hot for October...90,2020-10-13 11:32:21
7007241,Guadalasca Trail,Trail,The Guadalasca Trail is a great option for technical singletrack downhill fun.,blueBlack,4,17,"Camarillo, California",https://www.mtbproject.com/trail/7007241/guadalasca-trail,https://cdn2.apstatic.com/photos/mtb/7012609_sqsmall_1554844685.jpg,https://cdn2.apstatic.com/photos/mtb/7012609_small_1554844685.jpg,https://cdn2.apstatic.com/photos/mtb/7012609_smallMed_1554844685.jpg,https://cdn2.apstatic.com/photos/mtb/7012609_medium_1554844685.jpg,4,306,-901,1231,331,-119.0282,34.1105,All Clear,Dry,2020-10-18 18:52:32
7003003,Sycamore Canyon Fire Road,Trail,A fire road climb that provides access to Point Mugu and Newbury Park.,greenBlue,3.5,24,"Camarillo, California",https://www.mtbproject.com/trail/7003003/sycamore-canyon-fire-road,https://cdn2.apstatic.com/photos/mtb/7008274_sqsmall_1554828505.jpg,https://cdn2.apstatic.com/photos/mtb/7008274_small_1554828505.jpg,https://cdn2.apstatic.com/photos/mtb/7008274_smallMed_1554828505.jpg,https://cdn2.apstatic.com/photos/mtb/7008274_medium_1554828505.jpg,8.4,843,-94,868,24,-119.0125,34.071,All Clear,Dry,2020-10-18 18:52:32
7009605,Gridley Trail (22W05),Trail,A fun singletrack descent or tough climb with a beautiful view and a lot of elevation gain.,black,4.5,6,"Ojai, California",https://www.mtbproject.com/trail/7009605/gridley-trail-22w05,https://cdn2.apstatic.com/photos/mtb/7018566_sqsmall_1554918553.jpg,https://cdn2.apstatic.com/photos/mtb/7018566_small_1554918553.jpg,https://cdn2.apstatic.com/photos/mtb/7018566_smallMed_1554918553.jpg,https://cdn2.apstatic.com/photos/mtb/7018566_medium_1554918553.jpg,5.9,2609,0,3775,1166,-119.2235,34.4692,Unknown,null,1970-01-01 00:00:00
7020233,Cobbles Trail,Trail,"A fast, descending singletrack trail.",blue,4.1,16,"Fairbanks Ranch, California",https://www.mtbproject.com/trail/7020233/cobbles-trail,https://cdn2.apstatic.com/photos/mtb/7013956_sqsmall_1554846549.jpg,https://cdn2.apstatic.com/photos/mtb/7013956_small_1554846549.jpg,https://cdn2.apstatic.com/photos/mtb/7013956_smallMed_1554846549.jpg,https://cdn2.apstatic.com/photos/mtb/7013956_medium_1554846549.jpg,1.1,0,-230,401,171,-117.1825,32.9397,All Clear,Dry,2020-10-18 15:04:09
5421195,Santa Monica Ridge Trail,Trail,Technical singletrack with varying elevations.,blue,4.5,6,"Carmel Valley, California",https://www.mtbproject.com/trail/5421195/santa-monica-ridge-trail,https://cdn2.apstatic.com/photos/mtb/5403938_sqsmall_1554330766.jpg,https://cdn2.apstatic.com/photos/mtb/5403938_small_1554330766.jpg,https://cdn2.apstatic.com/photos/mtb/5403938_smallMed_1554330766.jpg,https://cdn2.apstatic.com/photos/mtb/5403938_medium_1554330766.jpg,3.8,182,-371,321,95,-117.1697,32.9562,All Clear,,2020-10-18 15:41:27
4687470,Backbone Trail: Kanan to Corral Canyon,Trail,A superb singletrack section of the Backbone Trail with a little of everything.,blueBlack,4.2,12,"Malibu, California",https://www.mtbproject.com/trail/4687470/backbone-trail-kanan-to-corral-canyon,https://cdn2.apstatic.com/photos/mtb/7006212_sqsmall_1554824784.jpg,https://cdn2.apstatic.com/photos/mtb/7006212_small_1554824784.jpg,https://cdn2.apstatic.com/photos/mtb/7006212_smallMed_1554824784.jpg,https://cdn2.apstatic.com/photos/mtb/7006212_medium_1554824784.jpg,6.3,1185,-769,2266,1568,-118.8154,34.0757,All Clear,Dry,2020-10-16 19:23:14
7030254,Cucamonga Road,Trail,"A fireroad climb to singletrack descent, best ridden as an out-and-back.",blue,4.5,6,"Rancho Cucamonga, California",https://www.mtbproject.com/trail/7030254/cucamonga-road,https://cdn2.apstatic.com/photos/mtb/7021137_sqsmall_1554928420.jpg,https://cdn2.apstatic.com/photos/mtb/7021137_small_1554928420.jpg,https://cdn2.apstatic.com/photos/mtb/7021137_smallMed_1554928420.jpg,https://cdn2.apstatic.com/photos/mtb/7021137_medium_1554928420.jpg,5,760,-668,2890,2393,-117.593,34.1678,Bad / Closed,"Mostly Dry, Fallen Trees",2020-07-21 15:47:59
5320296,Hawk Trail,Trail,A heart-in-your-throat descent with gnarly rock sections and high-risk drops.,black,4.3,12,"Villa Park, California",https://www.mtbproject.com/trail/5320296/hawk-trail,https://cdn2.apstatic.com/photos/mtb/7023880_sqsmall_1554932937.jpg,https://cdn2.apstatic.com/photos/mtb/7023880_small_1554932937.jpg,https://cdn2.apstatic.com/photos/mtb/7023880_smallMed_1554932937.jpg,https://cdn2.apstatic.com/photos/mtb/7023880_medium_1554932937.jpg,0.3,1,-276,805,529,-117.7653,33.8213,All Clear,Dry - loose dirt,2020-08-28 12:02:13
4287907,Viper,Trail,Best downhill trail in Santa Clarita,black,3.7,22,"San Fernando, California",https://www.mtbproject.com/trail/4287907/viper,https://cdn2.apstatic.com/photos/mtb/4748512_sqsmall_1554328996.jpg,https://cdn2.apstatic.com/photos/mtb/4748512_small_1554328996.jpg,https://cdn2.apstatic.com/photos/mtb/4748512_smallMed_1554328996.jpg,https://cdn2.apstatic.com/photos/mtb/4748512_medium_1554328996.jpg,3.5,17,-1702,3176,1492,-118.4538,34.3601,Bad / Closed,Horrible. Recently plowed by county. Deep sand and ruts. Almost not rideable.,2020-10-10 13:11:30
4724450,Chumash Trail,Trail,Arguably the best All-Mountain trail in Simi Valley.,black,4.3,12,"Santa Susana, California",https://www.mtbproject.com/trail/4724450/chumash-trail,https://cdn2.apstatic.com/photos/mtb/4713572_sqsmall_1554328568.jpg,https://cdn2.apstatic.com/photos/mtb/4713572_small_1554328568.jpg,https://cdn2.apstatic.com/photos/mtb/4713572_smallMed_1554328568.jpg,https://cdn2.apstatic.com/photos/mtb/4713572_medium_1554328568.jpg,2.5,20,-1094,2430,1357,-118.6498,34.3061,All Clear,Dry,2020-07-19 11:04:08
5735451,Kroc Trail,Trail,A singletrack trail through tall Oaks and brush.,blue,4.6,5,"La Jolla, California",https://www.mtbproject.com/trail/5735451/kroc-trail,https://cdn2.apstatic.com/photos/mtb/5736293_sqsmall_1554389042.jpg,https://cdn2.apstatic.com/photos/mtb/5736293_small_1554389042.jpg,https://cdn2.apstatic.com/photos/mtb/5736293_smallMed_1554389042.jpg,https://cdn2.apstatic.com/photos/mtb/5736293_medium_1554389042.jpg,0.6,135,-16,349,230,-117.1839,32.8453,Unknown,null,1970-01-01 00:00:00
7026686,Miracle Mile,Trail,A rough and technical downhill full of rock gardens.,black,4.3,11,"Big Bear Lake, California",https://www.mtbproject.com/trail/7026686/miracle-mile,https://img.youtube.com/vi/CKJc-O805KE/hqdefault.jpg,https://img.youtube.com/vi/CKJc-O805KE/hqdefault.jpg,https://img.youtube.com/vi/CKJc-O805KE/hqdefault.jpg,https://img.youtube.com/vi/CKJc-O805KE/hqdefault.jpg,1.7,0,-1078,8129,7051,-116.8905,34.221,All Clear,Dry,2020-10-13 09:08:16
316602,Hanna Flats Singletrack,Trail,"If you ride only one trail in the area, you gotta do this one.",blue,4.3,11,"Big Bear Lake, California",https://www.mtbproject.com/trail/316602/hanna-flats-singletrack,https://cdn2.apstatic.com/photos/mtb/7037682_sqsmall_1602718558.jpg,https://cdn2.apstatic.com/photos/mtb/7037682_small_1602718558.jpg,https://cdn2.apstatic.com/photos/mtb/7037682_smallMed_1602718558.jpg,https://cdn2.apstatic.com/photos/mtb/7037682_medium_1602718558.jpg,3.7,383,-339,7317,7095,-116.9753,34.2868,All Clear,,2020-08-31 21:41:00
3412912,Bernardo Summit Trail,Trail,This trail features commanding 360° views of the San Dieguito River Park and Lake Hodges.,black,3.9,18,"Escondido, California",https://www.mtbproject.com/trail/3412912/bernardo-summit-trail,https://cdn2.apstatic.com/photos/mtb/7005963_sqsmall_1554824392.jpg,https://cdn2.apstatic.com/photos/mtb/7005963_small_1554824392.jpg,https://cdn2.apstatic.com/photos/mtb/7005963_smallMed_1554824392.jpg,https://cdn2.apstatic.com/photos/mtb/7005963_medium_1554824392.jpg,2,750,0,1126,376,-117.0822,33.0628,All Clear,Dry,2020-10-08 17:31:40
5794341,Lagoon Trail,Trail,A singletrack out-and-back through brush and cactus.,blue,4.7,3,"Del Mar, California",https://www.mtbproject.com/trail/5794341/lagoon-trail,https://cdn2.apstatic.com/photos/mtb/7026480_sqsmall_1555004625.jpg,https://cdn2.apstatic.com/photos/mtb/7026480_small_1555004625.jpg,https://cdn2.apstatic.com/photos/mtb/7026480_smallMed_1555004625.jpg,https://cdn2.apstatic.com/photos/mtb/7026480_medium_1555004625.jpg,0.6,93,-24,145,75,-117.2257,32.9689,Unknown,null,1970-01-01 00:00:00
7011359,Ryan's Trail,Trail,"A great intermediate trail, named for the son of the trail-builder.",blue,4.7,3,"Yuma, Arizona",https://www.mtbproject.com/trail/7011359/ryans-trail,https://cdn2.apstatic.com/photos/mtb/7022978_sqsmall_1554931451.jpg,https://cdn2.apstatic.com/photos/mtb/7022978_small_1554931451.jpg,https://cdn2.apstatic.com/photos/mtb/7022978_smallMed_1554931451.jpg,https://cdn2.apstatic.com/photos/mtb/7022978_medium_1554931451.jpg,3.4,326,-114,408,196,-114.495,32.7648,All Clear,Dry - The trails have cleared out w/less gravel and are more defined than earlier this year. Looks great!,2020-10-19 09:27:17
7029131,Big Laguna Trail,Trail,"Part of the Big Laguna Trail network, this trail skirts the treeline on the east, creating many loop options.",blue,4.4,7,"Pine Valley, California",https://www.mtbproject.com/trail/7029131/big-laguna-trail,https://img.youtube.com/vi/9uuCZoimEy4/hqdefault.jpg,https://img.youtube.com/vi/9uuCZoimEy4/hqdefault.jpg,https://img.youtube.com/vi/9uuCZoimEy4/hqdefault.jpg,https://img.youtube.com/vi/9uuCZoimEy4/hqdefault.jpg,5.4,253,-525,5789,5432,-116.4326,32.8854,All Clear,Dry,2020-10-18 11:37:33
7010522,Catalina Verdugo Trail,Trail,To be written,blue,4.3,10,"La Cañada Flintridge, California",https://www.mtbproject.com/trail/7010522/catalina-verdugo-trail,https://cdn2.apstatic.com/photos/mtb/7014368_sqsmall_1554847421.jpg,https://cdn2.apstatic.com/photos/mtb/7014368_small_1554847421.jpg,https://cdn2.apstatic.com/photos/mtb/7014368_smallMed_1554847421.jpg,https://cdn2.apstatic.com/photos/mtb/7014368_medium_1554847421.jpg,1.3,291,-35,1524,1267,-118.2157,34.1858,All Clear,,2020-10-18 18:27:45
5320275,Cactus Canyon,Trail,"Steep, but well groomed - what appears straight is actually a series of tight, banked turns.",blue,4.3,10,"Villa Park, California",https://www.mtbproject.com/trail/5320275/cactus-canyon,https://img.youtube.com/vi/bqxsjAwov9M/hqdefault.jpg,https://img.youtube.com/vi/bqxsjAwov9M/hqdefault.jpg,https://img.youtube.com/vi/bqxsjAwov9M/hqdefault.jpg,https://img.youtube.com/vi/bqxsjAwov9M/hqdefault.jpg,0.4,0,-268,890,622,-117.7583,33.8184,All Clear,Dry - lots of braking bumps in the berms,2020-09-23 10:45:20
4729071,Dead Cow,Trail,"A short, relentless, technical climb.",blueBlack,4.4,7,"Oak Park, California",https://www.mtbproject.com/trail/4729071/dead-cow,https://cdn2.apstatic.com/photos/mtb/4587297_sqsmall_1554328162.jpg,https://cdn2.apstatic.com/photos/mtb/4587297_small_1554328162.jpg,https://cdn2.apstatic.com/photos/mtb/4587297_smallMed_1554328162.jpg,https://cdn2.apstatic.com/photos/mtb/4587297_medium_1554328162.jpg,2.2,1085,0,2193,1107,-118.7712,34.1862,Unknown,null,1970-01-01 00:00:00
7002390,Switchbacks,Trail,"Switchback your way to the top of Rancho La Costa Preserve on this steep, steady-going, and picturesque singletrack.",blueBlack,4,15,"Lake San Marcos, California",https://www.mtbproject.com/trail/7002390/switchbacks,https://cdn2.apstatic.com/photos/mtb/7030280_sqsmall_1555016697.jpg,https://cdn2.apstatic.com/photos/mtb/7030280_small_1555016697.jpg,https://cdn2.apstatic.com/photos/mtb/7030280_smallMed_1555016697.jpg,https://cdn2.apstatic.com/photos/mtb/7030280_medium_1555016697.jpg,2,515,0,986,470,-117.2224,33.0858,All Clear,"Dry - Fun rocky terrain, tech and speed sections.",2020-09-13 12:27:24
